id,order_id,entity,amount,currency,status,method,captured,email,contact,customer_id,bank,error_code,error_description,error_source,error_step,error_reason,root_cause,created_at,attempt_number,previous_success_rate,previous_failure_rate,upi_success_rate,card_success_rate,time_since_last_attempt_min,hour,day_of_week,checkout_duration_sec,customer_value_tier,recovered,recovery_action
pay_00000000000087,order_00000000000087,payment,136828,INR,failed,card,False,customer87@example.com,+919827849589,cust_0000000087,PUNB,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1787172274,3,0.8,0.2,0.95,0.604,2711,12,0,364,low,0,escalate
pay_00000000000088,order_00000000000088,payment,134715,INR,failed,card,False,customer88@example.com,+919819031632,cust_0000000088,HDFC,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1786139744,1,0.502,0.498,0.17,0.841,0,19,6,23,low,1,retry
pay_00000000000089,order_00000000000089,payment,126926,INR,failed,upi,False,customer89@example.com,+919841796721,cust_0000000089,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787365235,1,0.789,0.211,0.819,0.848,0,19,6,359,low,0,retry
pay_00000000000090,order_00000000000090,payment,699939,INR,failed,card,False,customer90@example.com,+919882199509,cust_0000000090,UTIB,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1787620233,1,0.438,0.562,0.436,0.531,0,13,1,168,mid,1,retry
pay_00000000000091,order_00000000000091,payment,621635,INR,failed,netbanking,False,customer91@example.com,+919860622628,cust_0000000091,PUNB,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1786093501,1,0.358,0.642,0.266,0.502,0,17,5,112,mid,1,retry
pay_00000000000092,order_00000000000092,payment,565898,INR,failed,upi,False,customer92@example.com,+919881625307,cust_0000000092,,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1787124083,1,0.838,0.162,0.788,0.892,0,10,6,159,mid,1,retry
pay_00000000000093,order_00000000000093,payment,936062,INR,failed,card,False,customer93@example.com,+919849620038,cust_0000000093,ICIC,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1787808039,1,0.637,0.363,0.451,0.861,0,17,4,311,high,0,send_reminder
pay_00000000000094,order_00000000000094,payment,124199,INR,failed,card,False,customer94@example.com,+919882764376,cust_0000000094,PUNB,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1788384586,1,0.543,0.457,0.446,0.611,0,23,4,265,low,1,retry
pay_00000000000095,order_00000000000095,payment,89758,INR,failed,upi,False,customer95@example.com,+919848478684,cust_0000000095,,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1788559025,2,0.703,0.297,0.905,0.418,1126,0,4,384,low,0,retry
pay_00000000000096,order_00000000000096,payment,149980,INR,failed,card,False,customer96@example.com,+919811268380,cust_0000000096,PUNB,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1787912092,2,0.674,0.326,0.882,0.506,1950,12,3,297,low,1,switch_to_upi
pay_00000000000097,order_00000000000097,payment,91176,INR,failed,card,False,customer97@example.com,+919863458386,cust_0000000097,HDFC,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1787375668,2,0.831,0.169,0.745,0.833,2405,10,0,121,low,1,retry
pay_00000000000098,order_00000000000098,payment,4466562,INR,failed,card,False,customer98@example.com,+919889941241,cust_0000000098,UTIB,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1787262004,1,0.67,0.33,0.422,0.874,0,2,2,324,high,0,send_reminder
pay_00000000000099,order_00000000000099,payment,40214,INR,failed,card,False,customer99@example.com,+919851374957,cust_0000000099,UTIB,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1787121323,2,0.696,0.304,0.396,0.937,375,10,2,69,low,1,retry
pay_00000000000100,order_00000000000100,payment,4271290,INR,failed,card,False,customer100@example.com,+919832761034,cust_0000000100,PUNB,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1787034021,2,0.705,0.295,0.647,0.743,995,2,5,301,high,1,switch_to_upi
pay_00000000000101,order_00000000000101,payment,355047,INR,failed,card,False,customer101@example.com,+919893240786,cust_0000000101,UTIB,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1787248728,2,0.595,0.405,0.585,0.517,1621,4,2,18,mid,1,retry
pay_00000000000102,order_00000000000102,payment,116321,INR,failed,card,False,customer102@example.com,+919885678734,cust_0000000102,ICIC,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1786146946,1,0.457,0.543,0.658,0.321,0,12,2,216,low,1,switch_to_upi
pay_00000000000103,order_00000000000103,payment,59692,INR,failed,emi,False,customer103@example.com,+919890253323,cust_0000000103,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1786620870,2,0.815,0.185,0.716,0.855,303,22,3,208,low,1,retry
pay_00000000000104,order_00000000000104,payment,792439,INR,failed,upi,False,customer104@example.com,+919854506155,cust_0000000104,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1786825465,1,0.714,0.286,0.954,0.553,0,20,5,346,mid,1,retry
pay_00000000000105,order_00000000000105,payment,23219,INR,failed,card,False,customer105@example.com,+919856045630,cust_0000000105,UTIB,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1787763262,2,0.529,0.471,0.186,0.837,581,13,0,74,low,1,send_reminder
pay_00000000000106,order_00000000000106,payment,737044,INR,failed,upi,False,customer106@example.com,+919835016429,cust_0000000106,,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1786818423,1,0.462,0.538,0.589,0.287,0,7,6,222,mid,0,retry
pay_00000000000107,order_00000000000107,payment,45830,INR,failed,upi,False,customer107@example.com,+919895779702,cust_0000000107,,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1787316414,1,0.572,0.428,0.822,0.262,0,21,6,265,low,0,send_reminder
pay_00000000000108,order_00000000000108,payment,35448,INR,failed,upi,False,customer108@example.com,+919862138657,cust_0000000108,,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1786876705,1,0.655,0.345,0.832,0.456,0,5,2,370,low,1,retry
pay_00000000000109,order_00000000000109,payment,3811838,INR,failed,upi,False,customer109@example.com,+919885374270,cust_0000000109,,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1786510966,1,0.793,0.207,0.772,0.856,0,15,1,114,high,0,retry
pay_00000000000110,order_00000000000110,payment,669373,INR,failed,upi,False,customer110@example.com,+919815584869,cust_0000000110,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1786779701,2,0.631,0.369,0.615,0.689,1503,3,2,293,mid,1,retry
pay_00000000000111,order_00000000000111,payment,126260,INR,failed,upi,False,customer111@example.com,+919837732020,cust_0000000111,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787762946,2,0.653,0.347,0.888,0.319,2524,20,3,99,low,1,retry
pay_00000000000112,order_00000000000112,payment,212165,INR,failed,netbanking,False,customer112@example.com,+919853231088,cust_0000000112,ICIC,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1786983820,1,0.539,0.461,0.488,0.526,0,22,6,82,mid,1,retry
pay_00000000000113,order_00000000000113,payment,144551,INR,failed,upi,False,customer113@example.com,+919871532017,cust_0000000113,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787128431,3,0.768,0.232,0.801,0.78,382,0,6,390,low,0,escalate
pay_00000000000114,order_00000000000114,payment,254411,INR,failed,netbanking,False,customer114@example.com,+919867418250,cust_0000000114,ICIC,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1788077643,3,0.657,0.343,0.65,0.607,1808,3,6,95,mid,0,escalate
pay_00000000000115,order_00000000000115,payment,249807,INR,failed,netbanking,False,customer115@example.com,+919869735865,cust_0000000115,HDFC,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1788597110,2,0.674,0.326,0.47,0.833,2432,15,0,82,mid,1,send_reminder
pay_00000000000116,order_00000000000116,payment,299792,INR,failed,upi,False,customer116@example.com,+919857135617,cust_0000000116,,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1787737307,2,0.544,0.456,0.85,0.31,2663,18,0,327,mid,1,retry
pay_00000000000117,order_00000000000117,payment,38327,INR,failed,upi,False,customer117@example.com,+919848241423,cust_0000000117,,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1788518417,3,0.341,0.659,0.531,0.175,2458,7,4,322,low,0,escalate
pay_00000000000118,order_00000000000118,payment,85481,INR,failed,netbanking,False,customer118@example.com,+919886286724,cust_0000000118,UTIB,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1787098276,1,0.754,0.246,0.565,0.853,0,0,2,177,low,1,retry
pay_00000000000119,order_00000000000119,payment,712628,INR,failed,upi,False,customer119@example.com,+919837272705,cust_0000000119,,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1787979228,1,0.558,0.442,0.604,0.458,0,2,2,55,mid,0,send_reminder
pay_00000000000120,order_00000000000120,payment,792039,INR,failed,upi,False,customer120@example.com,+919826031369,cust_0000000120,,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1788577806,1,0.292,0.708,0.508,0.164,0,21,5,351,mid,0,send_reminder
pay_00000000000121,order_00000000000121,payment,125789,INR,failed,upi,False,customer121@example.com,+919876591799,cust_0000000121,,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1786721689,2,0.471,0.529,0.649,0.216,2362,2,2,379,low,1,retry
pay_00000000000122,order_00000000000122,payment,1185721,INR,failed,upi,False,customer122@example.com,+919814746418,cust_0000000122,,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1786312044,1,0.684,0.316,0.764,0.556,0,11,3,91,high,1,retry
pay_00000000000123,order_00000000000123,payment,570400,INR,failed,netbanking,False,customer123@example.com,+919884234670,cust_0000000123,UTIB,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1788597501,1,0.733,0.267,0.724,0.831,0,9,6,174,mid,0,retry
pay_00000000000124,order_00000000000124,payment,3706012,INR,failed,card,False,customer124@example.com,+919851273379,cust_0000000124,HDFC,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1787770279,1,0.472,0.528,0.297,0.588,0,10,0,351,high,1,retry
pay_00000000000125,order_00000000000125,payment,147736,INR,failed,upi,False,customer125@example.com,+919818359464,cust_0000000125,,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1786806476,2,0.624,0.376,0.912,0.333,307,4,5,216,low,1,retry
pay_00000000000126,order_00000000000126,payment,120944,INR,failed,upi,False,customer126@example.com,+919826205010,cust_0000000126,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1786383096,3,0.431,0.569,0.383,0.532,1909,3,1,245,low,1,escalate
pay_00000000000127,order_00000000000127,payment,2882210,INR,failed,card,False,customer127@example.com,+919844918995,cust_0000000127,ICIC,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1788500559,1,0.687,0.313,0.647,0.707,0,12,4,40,high,1,switch_to_upi
pay_00000000000128,order_00000000000128,payment,72505,INR,failed,upi,False,customer128@example.com,+919818653290,cust_0000000128,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787801501,1,0.602,0.398,0.669,0.478,0,18,2,53,low,1,retry
pay_00000000000129,order_00000000000129,payment,23864,INR,failed,wallet,False,customer129@example.com,+919829948970,cust_0000000129,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1788485596,2,0.351,0.649,0.248,0.439,1127,11,1,110,low,1,retry
pay_00000000000130,order_00000000000130,payment,125141,INR,failed,card,False,customer130@example.com,+919856175477,cust_0000000130,KKBK,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1786523736,2,0.674,0.326,0.776,0.544,2231,22,2,260,low,0,switch_to_upi
pay_00000000000131,order_00000000000131,payment,40922,INR,failed,card,False,customer131@example.com,+919839448924,cust_0000000131,KKBK,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1787001764,2,0.495,0.505,0.35,0.669,230,8,4,392,low,0,send_reminder
pay_00000000000132,order_00000000000132,payment,149499,INR,failed,card,False,customer132@example.com,+919839368039,cust_0000000132,HDFC,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1786422841,2,0.779,0.221,0.807,0.738,231,15,0,61,low,1,retry
pay_00000000000133,order_00000000000133,payment,112345,INR,failed,card,False,customer133@example.com,+919868635481,cust_0000000133,PUNB,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1786587462,1,0.683,0.317,0.855,0.505,0,9,2,84,low,0,switch_to_upi
pay_00000000000134,order_00000000000134,payment,115529,INR,failed,upi,False,customer134@example.com,+919892058189,cust_0000000134,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787704425,2,0.552,0.448,0.539,0.604,1304,1,1,323,low,0,retry
pay_00000000000135,order_00000000000135,payment,618325,INR,failed,upi,False,customer135@example.com,+919824500158,cust_0000000135,,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1788625553,2,0.568,0.432,0.702,0.37,278,6,1,369,mid,1,send_reminder
pay_00000000000136,order_00000000000136,payment,185035,INR,failed,card,False,customer136@example.com,+919832831133,cust_0000000136,UTIB,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1787956044,1,0.623,0.377,0.648,0.546,0,10,2,68,mid,1,retry
pay_00000000000137,order_00000000000137,payment,33272,INR,failed,upi,False,customer137@example.com,+919847785387,cust_0000000137,,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1787383538,3,0.853,0.147,0.922,0.852,2213,13,5,298,low,1,escalate
pay_00000000000138,order_00000000000138,payment,30739,INR,failed,card,False,customer138@example.com,+919845568288,cust_0000000138,HDFC,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1786348697,1,0.404,0.596,0.256,0.646,0,12,3,265,low,0,send_reminder
pay_00000000000139,order_00000000000139,payment,2708515,INR,failed,upi,False,customer139@example.com,+919881875527,cust_0000000139,,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1786639369,2,0.742,0.258,0.746,0.818,2141,1,6,213,high,1,retry
